,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,4.668507480621338,0.9111158842801151,0.011183834075927735,0.0007355673464896585,0.1,"(21,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (21,), 'filter__n': 6}",0.7086446104589115,0.722024233784747,0.720456979650125,0.721546170365068,0.7392395982783357,0.7223571428571428,0.009766752674772184,15,0.7062293323800161,0.7229765946042522,0.7432806500580409,0.735588077815456,0.7506243310738494,0.731739797186323,0.015698431151453123
1,5.103114938735962,0.5350558009483452,0.012192535400390624,0.000973065915637867,0.1,"(21,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (21,), 'filter__n': 8}",0.7865528281750267,0.7672843905915895,0.7750803284541236,0.7655690765926987,0.7822812051649928,0.7753571428571429,0.008179969852041386,8,0.7829117883635713,0.7715740575308201,0.7999821412626127,0.780385507763698,0.7947734570103461,0.7859253903862097,0.010213847262757115
2,4.416792488098144,0.5428029620583883,0.0121734619140625,0.0011573038366660515,0.1,"(21,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (21,), 'filter__n': 10}",0.8171469228032728,0.7861724875267284,0.7632988218493395,0.7780959198282033,0.7908895265423243,0.7871428571428571,0.017715046661407427,5,0.8158906068460094,0.7909594425585135,0.7894454862041254,0.7964483312511155,0.8061897966464502,0.7997867327012427,0.009963346274993968
3,5.613254642486572,0.5443619500281587,0.011768150329589843,0.000747132973515906,0.1,"(42,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'filter__n': 6}",0.7744574884382782,0.7647897362794013,0.7604426990360585,0.7720114531138154,0.7589670014347202,0.7661428571428571,0.006154377191499152,12,0.7744213066404504,0.7655887082365553,0.781319760692919,0.784936641085133,0.7700677845165894,0.7752668402343295,0.007093014041338056
4,8.201004123687744,1.5427194348421913,0.014162874221801758,0.0009777019673072626,0.1,"(42,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'filter__n': 8}",0.8434720739950196,0.8367783321454028,0.8114958943234559,0.8256979241231209,0.8149210903873745,0.8265,0.01228328547535545,3,0.850925015640361,0.8526889405038414,0.8373069024020002,0.845082991254685,0.8328576525151623,0.84377230046321,0.007659198734726911
5,7.49957685470581,2.3692619337240037,0.01495819091796875,0.003022036048748386,0.1,"(42,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (42,), 'filter__n': 10}",0.8427605834222697,0.8545972915181753,0.8247054623348804,0.863278453829635,0.8597560975609756,0.849,0.013996789612144718,2,0.8452944856555545,0.8672503126675004,0.8544512902937762,0.8888095663037658,0.8789689618266143,0.8669549233494422,0.015795981734116407
6,6.100368547439575,1.8056520222523644,0.017352867126464843,0.00416579253207185,0.1,"(18,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (18,), 'filter__n': 6}",0.7150480256136607,0.7088382038488952,0.7054623348803999,0.7022190408017179,0.6789813486370158,0.7021428571428572,0.012306960780493233,18,0.7022968987398338,0.7122565660175094,0.7275649611572462,0.7127431733000178,0.6791830181947913,0.7068089234818797,0.015995338322682146
7,4.683709192276001,0.6063896442714029,0.012761449813842774,0.0019311675235183187,0.1,"(18,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (18,), 'filter__n': 8}",0.7588046958377801,0.759800427655025,0.732238486254909,0.7519685039370079,0.7560975609756098,0.7517857142857143,0.010145040105576493,14,0.7569041022432746,0.7648740396641057,0.7466738101616216,0.7549527039086203,0.771048876204067,0.7588907064363379,0.008394383638252621
8,5.000454473495483,0.9011094775722744,0.011176347732543945,0.0009771130009515092,0.1,"(18,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (18,), 'filter__n': 10}",0.8135894699395233,0.7790449037776194,0.7522313459478758,0.7780959198282033,0.7765423242467718,0.7799285714285714,0.019598311869618558,7,0.8122262936812942,0.795426121136323,0.7760514331636753,0.7807424593967517,0.7879950053514092,0.7904882625458907,0.01270073618475462
9,4.107989358901977,0.6762554193379516,0.010567760467529297,0.0007927976330460015,0.01,"(21,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (21,), 'filter__n': 6}",0.7057986481679118,0.7188168210976479,0.6972509817922171,0.7290622763063708,0.7295552367288379,0.7160714285714286,0.012784897544856852,17,0.7044418625435696,0.7222619260318027,0.7197071167068488,0.7442441549170088,0.7387620406707099,0.7258834201739879,0.014240630492789216
10,6.302447319030762,0.40682300670168403,0.012960290908813477,0.0006431449172427415,0.01,"(21,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (21,), 'filter__n': 8}",0.7847741017431519,0.7690662865288667,0.7657979293109604,0.7741589119541875,0.776183644189383,0.774,0.006526898899554538,9,0.7855036196264188,0.7737180632481686,0.794178051611751,0.7915402462966268,0.7874598644309668,0.7864799690427864,0.00706606784272058
11,4.178029251098633,0.25723742057376453,0.011973237991333008,0.0006320774588649426,0.01,"(21,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (21,), 'filter__n': 10}",0.7904660263251512,0.7940128296507484,0.7586576222777579,0.7759484609878311,0.7880200860832137,0.7814285714285715,0.012904493720228923,6,0.7860398605773528,0.8004288011434697,0.777569425841593,0.7909155809387828,0.8019978594363182,0.7913903055875033,0.009100372990382227
12,5.997639846801758,0.5467682446249983,0.013157367706298828,0.0009919317005213381,0.01,"(42,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (42,), 'filter__n': 6}",0.7698327997154037,0.7829650748396294,0.752945376651196,0.7684323550465283,0.7654232424677188,0.7679285714285714,0.009605213043701597,11,0.7735275717222272,0.7929247811327497,0.7782837753370837,0.7821702659289667,0.7755975740278274,0.780500793629771,0.006851644467991535
13,8.291431760787964,2.4386891151230032,0.016156673431396484,0.0007455895702417946,0.01,"(42,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (42,), 'filter__n': 8}",0.791889007470651,0.82287954383464,0.8132809710817566,0.8385826771653543,0.8335724533715926,0.82,0.016581925836155458,4,0.7954240772186969,0.8396462390566375,0.8377533708366819,0.8639121898982688,0.8543524794862647,0.8382176712993099,0.02346950530520495
14,9.599158477783202,0.41369547127669337,0.014959716796875,0.002092737678704842,0.01,"(42,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (42,), 'filter__n': 10}",0.8715759516186411,0.8706343549536707,0.8361299535880042,0.8614889047959914,0.8647776183644189,0.8609285714285714,0.01294968894438371,1,0.8926624363213871,0.8886010362694301,0.8678453433342262,0.8836337676244869,0.8905636817695326,0.8846612530638126,0.008924237067853887
15,6.414890098571777,1.1448762124421619,0.01436786651611328,0.002858010308874518,0.01,"(18,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18,), 'filter__n': 6}",0.744219139096407,0.7113328581610834,0.7018921813637986,0.7075876879026486,0.7177187948350072,0.7165714285714285,0.014780412859708368,16,0.742157476092591,0.7146685724495265,0.7267613179748191,0.7166696412636088,0.7255618979664645,0.725163781149402,0.0097344348247253
16,4.987259101867676,0.9380482014881123,0.011773920059204102,0.0007406482672735122,0.01,"(18,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18,), 'filter__n': 8}",0.7648523657061544,0.7633642195295794,0.7400928239914316,0.746957766642806,0.759325681492109,0.7549285714285714,0.009726340923303165,13,0.7637858611135937,0.7676433803823477,0.7526564871863559,0.7504908084954489,0.7767570460221191,0.7622667166399731,0.009718173504448507
17,4.858601045608521,0.5036400462451887,0.014367628097534179,0.0010155788283652014,0.01,"(18,)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (18,), 'filter__n': 10}",0.784062611170402,0.7626514611546685,0.73545162441985,0.7909806728704366,0.7708034433285509,0.7687857142857143,0.01938650505419009,10,0.7768343909196532,0.7809540825442202,0.7637289043664612,0.7915402462966268,0.7830895469140207,0.7792294342081963,0.009115192087825436
